feature,mean_abs_shap,algo,regime,seed,source_file
tyre_compound_2,0.0,reinforce,unconstrained,1,shap_reinforce_unconstrained_seed=1.csv
tyre_compound_3,0.0,reinforce,unconstrained,1,shap_reinforce_unconstrained_seed=1.csv
tyre_compound_4,0.0,reinforce,unconstrained,1,shap_reinforce_unconstrained_seed=1.csv
risk_indicator,0.021167637343639,reinforce,unconstrained,1,shap_reinforce_unconstrained_seed=1.csv
pit_count_norm,0.0,reinforce,unconstrained,1,shap_reinforce_unconstrained_seed=1.csv
lap_fraction,0.0453432662953801,reinforce,unconstrained,2,shap_reinforce_unconstrained_seed=2.csv
race_time_norm,0.0439625817713969,reinforce,unconstrained,2,shap_reinforce_unconstrained_seed=2.csv
pos_norm,0.0002079821168467,reinforce,unconstrained,2,shap_reinforce_unconstrained_seed=2.csv
gap_ahead,0.0,reinforce,unconstrained,2,shap_reinforce_unconstrained_seed=2.csv
gap_behind,0.0,reinforce,unconstrained,2,shap_reinforce_unconstrained_seed=2.csv
tyre_age_norm,0.0495683863349919,reinforce,unconstrained,2,shap_reinforce_unconstrained_seed=2.csv
tyre_wear,0.0361043547914975,reinforce,unconstrained,2,shap_reinforce_unconstrained_seed=2.csv
fuel_norm,0.0278075709133153,reinforce,unconstrained,2,shap_reinforce_unconstrained_seed=2.csv
track_status_0,0.0,reinforce,unconstrained,2,shap_reinforce_unconstrained_seed=2.csv
track_status_1,0.0,reinforce,unconstrained,2,shap_reinforce_unconstrained_seed=2.csv
track_status_2,0.0,reinforce,unconstrained,2,shap_reinforce_unconstrained_seed=2.csv
tyre_compound_0,0.0,reinforce,unconstrained,2,shap_reinforce_unconstrained_seed=2.csv
tyre_compound_1,0.0,reinforce,unconstrained,2,shap_reinforce_unconstrained_seed=2.csv
tyre_compound_2,0.0,reinforce,unconstrained,2,shap_reinforce_unconstrained_seed=2.csv
tyre_compound_3,0.0,reinforce,unconstrained,2,shap_reinforce_unconstrained_seed=2.csv
tyre_compound_4,0.0,reinforce,unconstrained,2,shap_reinforce_unconstrained_seed=2.csv
risk_indicator,0.0552235431624815,reinforce,unconstrained,2,shap_reinforce_unconstrained_seed=2.csv
pit_count_norm,0.0,reinforce,unconstrained,2,shap_reinforce_unconstrained_seed=2.csv
lap_fraction,0.0343277360481462,sarsa,rulebook,0,shap_sarsa_rulebook_seed=0.csv
race_time_norm,0.0075758618472853,sarsa,rulebook,0,shap_sarsa_rulebook_seed=0.csv
pos_norm,0.012326639926371,sarsa,rulebook,0,shap_sarsa_rulebook_seed=0.csv
gap_ahead,0.0,sarsa,rulebook,0,shap_sarsa_rulebook_seed=0.csv
gap_behind,0.0,sarsa,rulebook,0,shap_sarsa_rulebook_seed=0.csv
tyre_age_norm,0.0829781525635838,sarsa,rulebook,0,shap_sarsa_rulebook_seed=0.csv
tyre_wear,0.1024249256872668,sarsa,rulebook,0,shap_sarsa_rulebook_seed=0.csv
fuel_norm,0.0008683489243557,sarsa,rulebook,0,shap_sarsa_rulebook_seed=0.csv
track_status_0,0.0,sarsa,rulebook,0,shap_sarsa_rulebook_seed=0.csv
track_status_1,0.0,sarsa,rulebook,0,shap_sarsa_rulebook_seed=0.csv
track_status_2,0.0,sarsa,rulebook,0,shap_sarsa_rulebook_seed=0.csv
tyre_compound_0,0.0,sarsa,rulebook,0,shap_sarsa_rulebook_seed=0.csv
tyre_compound_1,0.0,sarsa,rulebook,0,shap_sarsa_rulebook_seed=0.csv
tyre_compound_2,0.0,sarsa,rulebook,0,shap_sarsa_rulebook_seed=0.csv
tyre_compound_3,0.0,sarsa,rulebook,0,shap_sarsa_rulebook_seed=0.csv
tyre_compound_4,0.0,sarsa,rulebook,0,shap_sarsa_rulebook_seed=0.csv
risk_indicator,0.0376846699494397,sarsa,rulebook,0,shap_sarsa_rulebook_seed=0.csv
pit_count_norm,0.0,sarsa,rulebook,0,shap_sarsa_rulebook_seed=0.csv
lap_fraction,0.2119935908371521,sarsa,rulebook,1,shap_sarsa_rulebook_seed=1.csv
race_time_norm,0.1275342648813593,sarsa,rulebook,1,shap_sarsa_rulebook_seed=1.csv
pos_norm,0.1300292976282651,sarsa,rulebook,1,shap_sarsa_rulebook_seed=1.csv
gap_ahead,0.0,sarsa,rulebook,1,shap_sarsa_rulebook_seed=1.csv
gap_behind,0.0,sarsa,rulebook,1,shap_sarsa_rulebook_seed=1.csv
tyre_age_norm,0.4381380361733687,sarsa,rulebook,1,shap_sarsa_rulebook_seed=1.csv
tyre_wear,0.1962556702864153,sarsa,rulebook,1,shap_sarsa_rulebook_seed=1.csv
fuel_norm,0.3061159733786471,sarsa,rulebook,1,shap_sarsa_rulebook_seed=1.csv
track_status_0,0.0,sarsa,rulebook,1,shap_sarsa_rulebook_seed=1.csv
track_status_1,0.0,sarsa,rulebook,1,shap_sarsa_rulebook_seed=1.csv
track_status_2,0.0,sarsa,rulebook,1,shap_sarsa_rulebook_seed=1.csv
tyre_compound_0,0.0,sarsa,rulebook,1,shap_sarsa_rulebook_seed=1.csv
tyre_compound_1,0.7215686633563189,sarsa,rulebook,1,shap_sarsa_rulebook_seed=1.csv
tyre_compound_2,0.1097025724413614,sarsa,rulebook,1,shap_sarsa_rulebook_seed=1.csv
tyre_compound_3,0.0,sarsa,rulebook,1,shap_sarsa_rulebook_seed=1.csv
tyre_compound_4,0.0,sarsa,rulebook,1,shap_sarsa_rulebook_seed=1.csv
risk_indicator,0.1546157048932933,sarsa,rulebook,1,shap_sarsa_rulebook_seed=1.csv
pit_count_norm,0.0173909943386457,sarsa,rulebook,1,shap_sarsa_rulebook_seed=1.csv
lap_fraction,0.2809004016331276,sarsa,rulebook,2,shap_sarsa_rulebook_seed=2.csv
race_time_norm,0.3055864012467292,sarsa,rulebook,2,shap_sarsa_rulebook_seed=2.csv
pos_norm,0.2287607123340878,sarsa,rulebook,2,shap_sarsa_rulebook_seed=2.csv
gap_ahead,0.0,sarsa,rulebook,2,shap_sarsa_rulebook_seed=2.csv
gap_behind,0.0,sarsa,rulebook,2,shap_sarsa_rulebook_seed=2.csv
tyre_age_norm,0.5702223996666486,sarsa,rulebook,2,shap_sarsa_rulebook_seed=2.csv
tyre_wear,0.6309777858713691,sarsa,rulebook,2,shap_sarsa_rulebook_seed=2.csv
fuel_norm,0.3147882026422577,sarsa,rulebook,2,shap_sarsa_rulebook_seed=2.csv
track_status_0,0.0,sarsa,rulebook,2,shap_sarsa_rulebook_seed=2.csv
track_status_1,0.0,sarsa,rulebook,2,shap_sarsa_rulebook_seed=2.csv
track_status_2,0.0,sarsa,rulebook,2,shap_sarsa_rulebook_seed=2.csv
tyre_compound_0,0.0,sarsa,rulebook,2,shap_sarsa_rulebook_seed=2.csv
tyre_compound_1,0.0,sarsa,rulebook,2,shap_sarsa_rulebook_seed=2.csv
tyre_compound_2,0.0,sarsa,rulebook,2,shap_sarsa_rulebook_seed=2.csv
tyre_compound_3,0.0,sarsa,rulebook,2,shap_sarsa_rulebook_seed=2.csv
tyre_compound_4,0.0,sarsa,rulebook,2,shap_sarsa_rulebook_seed=2.csv
risk_indicator,0.4188229166431648,sarsa,rulebook,2,shap_sarsa_rulebook_seed=2.csv
pit_count_norm,0.0,sarsa,rulebook,2,shap_sarsa_rulebook_seed=2.csv
lap_fraction,0.0646441897798649,sarsa,safe,0,shap_sarsa_safe_seed=0.csv
race_time_norm,0.0288374373928622,sarsa,safe,0,shap_sarsa_safe_seed=0.csv
pos_norm,0.0677955166694585,sarsa,safe,0,shap_sarsa_safe_seed=0.csv
gap_ahead,0.0,sarsa,safe,0,shap_sarsa_safe_seed=0.csv
gap_behind,0.0,sarsa,safe,0,shap_sarsa_safe_seed=0.csv
tyre_age_norm,0.2062205583861425,sarsa,safe,0,shap_sarsa_safe_seed=0.csv
tyre_wear,0.164202654744802,sarsa,safe,0,shap_sarsa_safe_seed=0.csv
fuel_norm,0.208451757446716,sarsa,safe,0,shap_sarsa_safe_seed=0.csv
track_status_0,0.0,sarsa,safe,0,shap_sarsa_safe_seed=0.csv
track_status_1,0.0,sarsa,safe,0,shap_sarsa_safe_seed=0.csv
track_status_2,0.0,sarsa,safe,0,shap_sarsa_safe_seed=0.csv
tyre_compound_0,0.0,sarsa,safe,0,shap_sarsa_safe_seed=0.csv
tyre_compound_1,0.5188754266420773,sarsa,safe,0,shap_sarsa_safe_seed=0.csv
tyre_compound_2,0.488734312490567,sarsa,safe,0,shap_sarsa_safe_seed=0.csv
tyre_compound_3,0.0,sarsa,safe,0,shap_sarsa_safe_seed=0.csv
tyre_compound_4,0.0,sarsa,safe,0,shap_sarsa_safe_seed=0.csv
risk_indicator,0.1055874997582036,sarsa,safe,0,shap_sarsa_safe_seed=0.csv
pit_count_norm,0.1035354066069073,sarsa,safe,0,shap_sarsa_safe_seed=0.csv
lap_fraction,0.1783134994987867,sarsa,safe,1,shap_sarsa_safe_seed=1.csv
race_time_norm,0.1329609487314874,sarsa,safe,1,shap_sarsa_safe_seed=1.csv
pos_norm,0.0568532997994095,sarsa,safe,1,shap_sarsa_safe_seed=1.csv
gap_ahead,0.0,sarsa,safe,1,shap_sarsa_safe_seed=1.csv
gap_behind,0.0,sarsa,safe,1,shap_sarsa_safe_seed=1.csv
tyre_age_norm,0.2231350270501709,sarsa,safe,1,shap_sarsa_safe_seed=1.csv
tyre_wear,0.3017019608047432,sarsa,safe,1,shap_sarsa_safe_seed=1.csv
fuel_norm,0.1756971885981791,sarsa,safe,1,shap_sarsa_safe_seed=1.csv
track_status_0,0.0,sarsa,safe,1,shap_sarsa_safe_seed=1.csv
track_status_1,0.0,sarsa,safe,1,shap_sarsa_safe_seed=1.csv
track_status_2,0.0,sarsa,safe,1,shap_sarsa_safe_seed=1.csv
tyre_compound_0,0.5114244746910953,sarsa,safe,1,shap_sarsa_safe_seed=1.csv
tyre_compound_1,0.7358681712940646,sarsa,safe,1,shap_sarsa_safe_seed=1.csv
tyre_compound_2,0.0,sarsa,safe,1,shap_sarsa_safe_seed=1.csv
tyre_compound_3,0.0,sarsa,safe,1,shap_sarsa_safe_seed=1.csv
tyre_compound_4,0.0,sarsa,safe,1,shap_sarsa_safe_seed=1.csv
risk_indicator,0.0509220392687584,sarsa,safe,1,shap_sarsa_safe_seed=1.csv
pit_count_norm,0.1211457631087062,sarsa,safe,1,shap_sarsa_safe_seed=1.csv
lap_fraction,0.3412951522827166,sarsa,safe,2,shap_sarsa_safe_seed=2.csv
race_time_norm,0.2799626543964664,sarsa,safe,2,shap_sarsa_safe_seed=2.csv
pos_norm,0.206860929780602,sarsa,safe,2,shap_sarsa_safe_seed=2.csv
gap_ahead,0.0,sarsa,safe,2,shap_sarsa_safe_seed=2.csv
gap_behind,0.0,sarsa,safe,2,shap_sarsa_safe_seed=2.csv
tyre_age_norm,0.6420447783088469,sarsa,safe,2,shap_sarsa_safe_seed=2.csv
tyre_wear,0.5068562561560293,sarsa,safe,2,shap_sarsa_safe_seed=2.csv
fuel_norm,0.4079807918354272,sarsa,safe,2,shap_sarsa_safe_seed=2.csv
track_status_0,0.0071060110028591,sarsa,safe,2,shap_sarsa_safe_seed=2.csv
track_status_1,0.0,sarsa,safe,2,shap_sarsa_safe_seed=2.csv
track_status_2,0.007007859073107,sarsa,safe,2,shap_sarsa_safe_seed=2.csv
tyre_compound_0,0.0,sarsa,safe,2,shap_sarsa_safe_seed=2.csv
tyre_compound_1,0.0,sarsa,safe,2,shap_sarsa_safe_seed=2.csv
tyre_compound_2,0.0,sarsa,safe,2,shap_sarsa_safe_seed=2.csv
tyre_compound_3,0.0,sarsa,safe,2,shap_sarsa_safe_seed=2.csv
tyre_compound_4,0.0,sarsa,safe,2,shap_sarsa_safe_seed=2.csv
risk_indicator,0.3634201962665736,sarsa,safe,2,shap_sarsa_safe_seed=2.csv
pit_count_norm,0.0,sarsa,safe,2,shap_sarsa_safe_seed=2.csv
lap_fraction,0.3338527691291639,sarsa,unconstrained,0,shap_sarsa_unconstrained_seed=0.csv
race_time_norm,0.3497623264550025,sarsa,unconstrained,0,shap_sarsa_unconstrained_seed=0.csv
pos_norm,0.0486302680892611,sarsa,unconstrained,0,shap_sarsa_unconstrained_seed=0.csv
gap_ahead,0.0,sarsa,unconstrained,0,shap_sarsa_unconstrained_seed=0.csv
gap_behind,0.0,sarsa,unconstrained,0,shap_sarsa_unconstrained_seed=0.csv
tyre_age_norm,0.5870260940864537,sarsa,unconstrained,0,shap_sarsa_unconstrained_seed=0.csv
tyre_wear,0.8284024967160666,sarsa,unconstrained,0,shap_sarsa_unconstrained_seed=0.csv
fuel_norm,0.3656267281684418,sarsa,unconstrained,0,shap_sarsa_unconstrained_seed=0.csv
track_status_0,0.0,sarsa,unconstrained,0,shap_sarsa_unconstrained_seed=0.csv
track_status_1,0.0,sarsa,unconstrained,0,shap_sarsa_unconstrained_seed=0.csv
track_status_2,0.0,sarsa,unconstrained,0,shap_sarsa_unconstrained_seed=0.csv
tyre_compound_0,0.0,sarsa,unconstrained,0,shap_sarsa_unconstrained_seed=0.csv
tyre_compound_1,0.0,sarsa,unconstrained,0,shap_sarsa_unconstrained_seed=0.csv
tyre_compound_2,0.0,sarsa,unconstrained,0,shap_sarsa_unconstrained_seed=0.csv
tyre_compound_3,0.0,sarsa,unconstrained,0,shap_sarsa_unconstrained_seed=0.csv
tyre_compound_4,0.0,sarsa,unconstrained,0,shap_sarsa_unconstrained_seed=0.csv
risk_indicator,0.5096553159974875,sarsa,unconstrained,0,shap_sarsa_unconstrained_seed=0.csv
pit_count_norm,0.0,sarsa,unconstrained,0,shap_sarsa_unconstrained_seed=0.csv
lap_fraction,0.0394733416001463,sarsa,unconstrained,1,shap_sarsa_unconstrained_seed=1.csv
race_time_norm,0.082572592124538,sarsa,unconstrained,1,shap_sarsa_unconstrained_seed=1.csv
pos_norm,0.0293165895989325,sarsa,unconstrained,1,shap_sarsa_unconstrained_seed=1.csv
gap_ahead,0.0,sarsa,unconstrained,1,shap_sarsa_unconstrained_seed=1.csv
gap_behind,0.0,sarsa,unconstrained,1,shap_sarsa_unconstrained_seed=1.csv
tyre_age_norm,0.0117200295094116,sarsa,unconstrained,1,shap_sarsa_unconstrained_seed=1.csv
tyre_wear,0.0625626868610047,sarsa,unconstrained,1,shap_sarsa_unconstrained_seed=1.csv
fuel_norm,0.119467485227315,sarsa,unconstrained,1,shap_sarsa_unconstrained_seed=1.csv
track_status_0,0.0,sarsa,unconstrained,1,shap_sarsa_unconstrained_seed=1.csv
track_status_1,0.0,sarsa,unconstrained,1,shap_sarsa_unconstrained_seed=1.csv
track_status_2,0.0,sarsa,unconstrained,1,shap_sarsa_unconstrained_seed=1.csv
tyre_compound_0,0.0,sarsa,unconstrained,1,shap_sarsa_unconstrained_seed=1.csv
tyre_compound_1,0.0,sarsa,unconstrained,1,shap_sarsa_unconstrained_seed=1.csv
tyre_compound_2,0.0,sarsa,unconstrained,1,shap_sarsa_unconstrained_seed=1.csv
tyre_compound_3,0.0,sarsa,unconstrained,1,shap_sarsa_unconstrained_seed=1.csv
tyre_compound_4,0.0,sarsa,unconstrained,1,shap_sarsa_unconstrained_seed=1.csv
risk_indicator,0.0147581898518686,sarsa,unconstrained,1,shap_sarsa_unconstrained_seed=1.csv
pit_count_norm,0.0,sarsa,unconstrained,1,shap_sarsa_unconstrained_seed=1.csv
lap_fraction,0.0493237422272079,sarsa,unconstrained,2,shap_sarsa_unconstrained_seed=2.csv
race_time_norm,0.0144687579279106,sarsa,unconstrained,2,shap_sarsa_unconstrained_seed=2.csv
pos_norm,0.3011733680205266,sarsa,unconstrained,2,shap_sarsa_unconstrained_seed=2.csv
gap_ahead,0.0,sarsa,unconstrained,2,shap_sarsa_unconstrained_seed=2.csv
gap_behind,0.0,sarsa,unconstrained,2,shap_sarsa_unconstrained_seed=2.csv
tyre_age_norm,0.1779330300295403,sarsa,unconstrained,2,shap_sarsa_unconstrained_seed=2.csv
tyre_wear,0.2031919229407396,sarsa,unconstrained,2,shap_sarsa_unconstrained_seed=2.csv
fuel_norm,0.1921778505004097,sarsa,unconstrained,2,shap_sarsa_unconstrained_seed=2.csv
track_status_0,0.0,sarsa,unconstrained,2,shap_sarsa_unconstrained_seed=2.csv
track_status_1,0.0,sarsa,unconstrained,2,shap_sarsa_unconstrained_seed=2.csv
track_status_2,0.0,sarsa,unconstrained,2,shap_sarsa_unconstrained_seed=2.csv
tyre_compound_0,0.0,sarsa,unconstrained,2,shap_sarsa_unconstrained_seed=2.csv
tyre_compound_1,0.8838336205666013,sarsa,unconstrained,2,shap_sarsa_unconstrained_seed=2.csv
tyre_compound_2,1.1265238280223095,sarsa,unconstrained,2,shap_sarsa_unconstrained_seed=2.csv
tyre_compound_3,0.0,sarsa,unconstrained,2,shap_sarsa_unconstrained_seed=2.csv
tyre_compound_4,0.0,sarsa,unconstrained,2,shap_sarsa_unconstrained_seed=2.csv
risk_indicator,0.1014732267827485,sarsa,unconstrained,2,shap_sarsa_unconstrained_seed=2.csv
pit_count_norm,0.2021370775163782,sarsa,unconstrained,2,shap_sarsa_unconstrained_seed=2.csv
