view,group_kind,group_label,regime,seed,risk_condition,bucket,metric,n,mean,sd,ci95_lo,ci95_hi
by_tyre_age_medium_only,learned_model,ppo_gamma0.999_rulebook_seed1,rulebook,1,,30,lap_time_fuel_adj_s,40,98.82487184542268,1.312254974141879,98.45476303823027,99.23087927289221
by_tyre_age_medium_only,learned_model,ppo_gamma0.999_rulebook_seed1,rulebook,1,,31,lap_time_fuel_adj_s,37,99.0152204646862,1.0465553902037104,98.67269960987004,99.33957880011855
by_tyre_age_medium_only,learned_model,ppo_gamma0.999_rulebook_seed1,rulebook,1,,32,lap_time_fuel_adj_s,32,99.46883752589153,1.0709119299600753,99.10952871827995,99.8169858785813
by_tyre_age_medium_only,learned_model,ppo_gamma0.999_rulebook_seed1,rulebook,1,,33,lap_time_fuel_adj_s,32,99.39740531527374,1.0124131554492746,99.05291070950697,99.74626112677807
by_tyre_age_medium_only,learned_model,ppo_gamma0.999_rulebook_seed1,rulebook,1,,34,lap_time_fuel_adj_s,30,99.2637653772665,1.4503364402072245,98.7464070986823,99.77459163119974
by_tyre_age_medium_only,learned_model,ppo_gamma0.999_rulebook_seed1,rulebook,1,,35,lap_time_fuel_adj_s,29,100.02753897722906,1.2269035346268171,99.56497526386967,100.46208665732122
by_tyre_age_medium_only,learned_model,ppo_gamma0.999_rulebook_seed1,rulebook,1,,36,lap_time_fuel_adj_s,24,99.95488268742214,1.053850512726116,99.55550119630142,100.37497793060446
by_tyre_age_medium_only,learned_model,ppo_gamma0.999_rulebook_seed1,rulebook,1,,37,lap_time_fuel_adj_s,23,100.26554189856253,1.1386577089846004,99.80255988971525,100.70000777128891
by_tyre_age_medium_only,learned_model,ppo_gamma0.999_rulebook_seed1,rulebook,1,,38,lap_time_fuel_adj_s,23,100.42108046256968,1.2430379775817884,99.91673827850695,100.906325408668
by_tyre_age_medium_only,learned_model,ppo_gamma0.999_rulebook_seed1,rulebook,1,,39,lap_time_fuel_adj_s,22,100.04263534567113,1.283960575045557,99.54604813644083,100.55432234519769
by_tyre_age_medium_only,learned_model,ppo_gamma0.999_rulebook_seed1,rulebook,1,,40,lap_time_fuel_adj_s,18,100.9190511358552,1.2629947393299148,100.3413450739264,101.47567679222458
by_tyre_age_medium_only,learned_model,ppo_gamma0.999_rulebook_seed1,rulebook,1,,41,lap_time_fuel_adj_s,17,101.07490787611395,1.0954454934321147,100.61556177098225,101.5980108729875
by_tyre_age_medium_only,learned_model,ppo_gamma0.999_rulebook_seed1,rulebook,1,,42,lap_time_fuel_adj_s,17,101.30141211965963,1.393468388152955,100.66974148046604,101.9162342811662
by_tyre_age_medium_only,learned_model,ppo_gamma0.999_rulebook_seed1,rulebook,1,,43,lap_time_fuel_adj_s,16,101.35382475954626,1.041359559545887,100.85801759803307,101.84130948931775
by_tyre_age_medium_only,learned_model,ppo_gamma0.999_rulebook_seed1,rulebook,1,,44,lap_time_fuel_adj_s,13,101.99349644103494,1.029444580305174,101.44824208751945,102.52617160632789
by_tyre_age_medium_only,learned_model,ppo_gamma0.999_rulebook_seed1,rulebook,1,,45,lap_time_fuel_adj_s,12,102.11423070788447,1.2353287271599347,101.41442636704441,102.77598349928849
by_tyre_age_medium_only,learned_model,ppo_gamma0.999_rulebook_seed1,rulebook,1,,46,lap_time_fuel_adj_s,12,102.69011523800835,1.2483377560485758,102.0131547895211,103.35714480290706
by_tyre_age_medium_only,learned_model,ppo_gamma0.999_rulebook_seed1,rulebook,1,,47,lap_time_fuel_adj_s,11,102.14429260495903,1.411833234552707,101.40584642434992,102.98796510648289
by_tyre_age_medium_only,learned_model,ppo_gamma0.999_rulebook_seed1,rulebook,1,,48,lap_time_fuel_adj_s,9,101.99350650345572,1.1339272103911333,101.38555089835744,102.74498908357266
by_tyre_age_medium_only,learned_model,ppo_gamma0.999_rulebook_seed1,rulebook,1,,49,lap_time_fuel_adj_s,8,102.76681871471158,1.5834837629609713,101.61832044788378,103.66185606039987
by_tyre_age_medium_only,learned_model,ppo_gamma0.999_rulebook_seed1,rulebook,1,,50,lap_time_fuel_adj_s,8,103.02135266231062,1.1590444915430143,102.24833488958353,103.69885681748295
by_tyre_age_medium_only,learned_model,ppo_gamma0.999_rulebook_seed1,rulebook,1,,51,lap_time_fuel_adj_s,7,102.26766194850678,1.0010073178048935,101.61219755218922,102.97362742288946
race_outcome_conditional_finishers,learned_model,ppo_gamma0.999_rulebook_seed1,rulebook,1,,finishers_all,race_time_s,7,5442.148578724358,7.479536584836322,5437.42158214795,5447.818232117121
race_outcome_conditional_finishers,learned_model,ppo_gamma0.999_rulebook_seed1,rulebook,1,,finishers_all,segment_sum_time_s,7,5142.148578724361,7.479536584832117,5137.539280990831,5147.530803947155
race_outcome_conditional_finishers,learned_model,ppo_gamma0.999_rulebook_seed1,rulebook,1,,finishers_zero_pit,race_time_s,7,5442.148578724358,7.479536584836322,5437.512947124961,5447.486989318786
race_outcome_conditional_finishers,learned_model,ppo_gamma0.999_rulebook_seed1,rulebook,1,,finishers_with_pit,race_time_s,0,,,,
all_episode_progress,learned_model,ppo_gamma0.999_rulebook_seed1,rulebook,1,,all_episodes,completed_laps,100,25.46,15.501332624368564,22.56,28.490499999999997
attrition,learned_model,ppo_gamma0.999_rulebook_seed1,rulebook,1,,all_episodes,crash_rate,100,0.93,0.2564323999762428,0.88,0.98
attrition,learned_model,ppo_gamma0.999_rulebook_seed1,rulebook,1,,all_episodes,catastrophic_rate,100,0.14,0.34873508801977704,0.08,0.21
attrition,learned_model,ppo_gamma0.999_rulebook_seed1,rulebook,1,,all_episodes,finish_rate,100,0.07,0.2564323999762428,0.03,0.12
matched_window_laps5_15_zeropit,learned_model,ppo_gamma0.999_rulebook_seed2,rulebook,2,,laps5-15,lap_time_s,27,96.14414406714987,1.3901774253533141,95.64066164837695,96.68753548491489
matched_window_laps5_15_zeropit,learned_model,ppo_gamma0.999_rulebook_seed2,rulebook,2,,laps5-15,lap_time_fuel_adj_s,27,93.91123808424389,1.3955969596033269,93.4107169248058,94.41146395579858
matched_window_laps5_15_zeropit,learned_model,ppo_gamma0.999_rulebook_seed2,rulebook,2,,laps5-15,tyre_age_entry,27,5.555555555555555,1.5021352323976216,5.037037037037037,6.111111111111111
matched_window_laps5_15_zeropit,learned_model,ppo_gamma0.999_rulebook_seed2,rulebook,2,,laps5-15,mean_risk_in_lap,27,-0.07916318089413789,0.027499761943447658,-0.08973439254820989,-0.06985367111020449
matched_window_laps5_15_zeropit,learned_model,ppo_gamma0.999_rulebook_seed2,rulebook,2,,laps5-15,is_medium_compound,27,1.0,0.0,1.0,1.0
matched_window_laps5_15_nonpitlaps,learned_model,ppo_gamma0.999_rulebook_seed2,rulebook,2,,laps5-15,lap_time_s,831,95.22816120805896,1.956690659843938,95.09222369501869,95.36441294530809
by_lap_number,learned_model,ppo_gamma0.999_rulebook_seed2,rulebook,2,,1,lap_time_s,100,95.38001773061396,1.077100408793079,95.15785097248256,95.58530024431914
by_lap_number,learned_model,ppo_gamma0.999_rulebook_seed2,rulebook,2,,2,lap_time_s,96,95.39372977052858,1.2739864313322036,95.15195826382687,95.6339195010433
by_lap_number,learned_model,ppo_gamma0.999_rulebook_seed2,rulebook,2,,3,lap_time_s,95,95.4653382891972,1.2781045926500716,95.19820382121827,95.71709425976026
by_lap_number,learned_model,ppo_gamma0.999_rulebook_seed2,rulebook,2,,4,lap_time_s,93,95.77248052738629,1.2220573126055305,95.5286372534889,96.02586465422324
by_lap_number,learned_model,ppo_gamma0.999_rulebook_seed2,rulebook,2,,5,lap_time_s,89,95.70909437851566,1.2446738118865888,95.45491028833443,95.96752680602634
by_lap_number,learned_model,ppo_gamma0.999_rulebook_seed2,rulebook,2,,6,lap_time_s,89,95.89965933309783,1.2426590460526492,95.63654171186072,96.14600609864866
by_lap_number,learned_model,ppo_gamma0.999_rulebook_seed2,rulebook,2,,7,lap_time_s,85,96.02062351885122,1.1676399785848466,95.77166758078265,96.26446190716501
by_lap_number,learned_model,ppo_gamma0.999_rulebook_seed2,rulebook,2,,8,lap_time_s,84,96.32026933637519,1.1659350655648224,96.06753297730378,96.56466758932834
by_lap_number,learned_model,ppo_gamma0.999_rulebook_seed2,rulebook,2,,9,lap_time_s,84,96.71596760502709,1.20207719343382,96.46773930285006,96.96497131280233
by_lap_number,learned_model,ppo_gamma0.999_rulebook_seed2,rulebook,2,,10,lap_time_s,74,96.56680492524036,1.1807427884585329,96.29569647785402,96.85359992192467
by_lap_number,learned_model,ppo_gamma0.999_rulebook_seed2,rulebook,2,,11,lap_time_s,57,96.23975406445958,1.6738117077714023,95.79665020201237,96.66278770402391
by_lap_number,learned_model,ppo_gamma0.999_rulebook_seed2,rulebook,2,,12,lap_time_s,48,94.1623139273592,2.1635987626526165,93.57405326934474,94.7362812466941
by_lap_number,learned_model,ppo_gamma0.999_rulebook_seed2,rulebook,2,,13,lap_time_s,67,93.1641568597429,1.28816633247988,92.87038239202342,93.46509457162607
by_lap_number,learned_model,ppo_gamma0.999_rulebook_seed2,rulebook,2,,14,lap_time_s,76,92.94528110818544,1.2746326220445559,92.67588826515495,93.23444651641682
by_lap_number,learned_model,ppo_gamma0.999_rulebook_seed2,rulebook,2,,15,lap_time_s,78,92.91519862696367,1.1606908620305283,92.6556818729173,93.18001399864413
by_lap_number,learned_model,ppo_gamma0.999_rulebook_seed2,rulebook,2,,16,lap_time_s,75,92.74766936470778,1.3752256788023445,92.43604727920504,93.07263635061425
by_lap_number,learned_model,ppo_gamma0.999_rulebook_seed2,rulebook,2,,17,lap_time_s,71,93.0624701143888,1.1336620891897224,92.79985677994695,93.32735378680859
by_lap_number,learned_model,ppo_gamma0.999_rulebook_seed2,rulebook,2,,18,lap_time_s,68,92.9605551702531,1.1039624811827093,92.70721683792898,93.21318637326932
by_lap_number,learned_model,ppo_gamma0.999_rulebook_seed2,rulebook,2,,19,lap_time_s,65,92.95304566735793,1.2147233829400204,92.66670841646459,93.25834746065064
by_lap_number,learned_model,ppo_gamma0.999_rulebook_seed2,rulebook,2,,20,lap_time_s,64,93.08564384638848,1.4227913896093458,92.73822519335248,93.43673997784235
by_lap_number,learned_model,ppo_gamma0.999_rulebook_seed2,rulebook,2,,21,lap_time_s,63,92.8854185991328,1.2465084898016998,92.57822223843445,93.17714881524601
by_lap_number,learned_model,ppo_gamma0.999_rulebook_seed2,rulebook,2,,22,lap_time_s,62,93.01483323769318,1.009680434538285,92.76370446887164,93.26314135499409
by_lap_number,learned_model,ppo_gamma0.999_rulebook_seed2,rulebook,2,,23,lap_time_s,61,92.85394083563642,1.3207687114903244,92.53736106228831,93.19089543604144
by_lap_number,learned_model,ppo_gamma0.999_rulebook_seed2,rulebook,2,,24,lap_time_s,56,93.00294309683386,1.1884040346072426,92.69106581403302,93.30537623554218
by_lap_number,learned_model,ppo_gamma0.999_rulebook_seed2,rulebook,2,,25,lap_time_s,53,93.40392566611563,1.4568979778104254,93.01092262426525,93.78086465388988
by_lap_number,learned_model,ppo_gamma0.999_rulebook_seed2,rulebook,2,,26,lap_time_s,51,92.67143583860928,1.2315048794824706,92.34611524771093,92.99043736674602
by_lap_number,learned_model,ppo_gamma0.999_rulebook_seed2,rulebook,2,,27,lap_time_s,47,92.77083232476038,1.216614989955611,92.4443583570758,93.13271116549862
by_lap_number,learned_model,ppo_gamma0.999_rulebook_seed2,rulebook,2,,28,lap_time_s,46,92.64453949642439,0.9986213070944704,92.34696720950267,92.93216727991398
by_lap_number,learned_model,ppo_gamma0.999_rulebook_seed2,rulebook,2,,29,lap_time_s,42,92.85196346869168,1.2153608976851662,92.51096309451043,93.22112955782033
by_lap_number,learned_model,ppo_gamma0.999_rulebook_seed2,rulebook,2,,30,lap_time_s,39,93.03024108444656,0.9983486334201177,92.71727577245284,93.33692432368885
by_lap_number,learned_model,ppo_gamma0.999_rulebook_seed2,rulebook,2,,31,lap_time_s,38,93.24748255137847,1.0956890697475086,92.91025083723873,93.60721348084351
by_lap_number,learned_model,ppo_gamma0.999_rulebook_seed2,rulebook,2,,32,lap_time_s,36,92.81561476516373,0.9981502029385738,92.50326182212478,93.15496243241122
by_lap_number,learned_model,ppo_gamma0.999_rulebook_seed2,rulebook,2,,33,lap_time_s,34,92.92314179388735,1.2806347466422363,92.48522931564138,93.3278030792941
by_lap_number,learned_model,ppo_gamma0.999_rulebook_seed2,rulebook,2,,34,lap_time_s,32,92.82244702834734,0.8602933722627574,92.53998854266725,93.11700336982732
by_lap_number,learned_model,ppo_gamma0.999_rulebook_seed2,rulebook,2,,35,lap_time_s,29,93.18869528493673,1.3227723000443417,92.74122405271476,93.69157509963792
by_lap_number,learned_model,ppo_gamma0.999_rulebook_seed2,rulebook,2,,36,lap_time_s,28,93.11228716442115,1.0922194864702506,92.69453411748003,93.49455010573791
by_lap_number,learned_model,ppo_gamma0.999_rulebook_seed2,rulebook,2,,37,lap_time_s,26,92.94204493055432,1.2527692343300239,92.45483247199897,93.43093278911805
by_lap_number,learned_model,ppo_gamma0.999_rulebook_seed2,rulebook,2,,38,lap_time_s,24,92.94718411916892,1.3509622495993905,92.45128330144948,93.47112744874423
by_lap_number,learned_model,ppo_gamma0.999_rulebook_seed2,rulebook,2,,39,lap_time_s,22,92.66110325788902,1.2491396252799936,92.1612374509083,93.19244630862578
by_lap_number,learned_model,ppo_gamma0.999_rulebook_seed2,rulebook,2,,40,lap_time_s,20,93.01967882691643,1.5539103291871041,92.37306327266722,93.77850030364904
by_lap_number,learned_model,ppo_gamma0.999_rulebook_seed2,rulebook,2,,41,lap_time_s,18,92.64819050879103,1.0722030671539617,92.2043119778264,93.15104875279607
by_lap_number,learned_model,ppo_gamma0.999_rulebook_seed2,rulebook,2,,42,lap_time_s,18,92.72146364132068,1.172256289425351,92.19476870824278,93.23523886628936
by_lap_number,learned_model,ppo_gamma0.999_rulebook_seed2,rulebook,2,,43,lap_time_s,15,93.00749247613349,1.2000333712162043,92.42023895318543,93.58050859509044
by_lap_number,learned_model,ppo_gamma0.999_rulebook_seed2,rulebook,2,,44,lap_time_s,14,92.7619098806595,1.6162245662964063,91.92426214518369,93.54017477281857
by_lap_number,learned_model,ppo_gamma0.999_rulebook_seed2,rulebook,2,,45,lap_time_s,15,92.26735048875263,1.1524346328413866,91.7229491206325,92.84838798246145
by_lap_number,learned_model,ppo_gamma0.999_rulebook_seed2,rulebook,2,,46,lap_time_s,13,92.23471231913649,1.5251029300980048,91.43497692745139,93.05614412268982
by_lap_number,learned_model,ppo_gamma0.999_rulebook_seed2,rulebook,2,,47,lap_time_s,13,92.357222907053,1.4853352352135958,91.6151538209416,93.1276665218197
by_lap_number,learned_model,ppo_gamma0.999_rulebook_seed2,rulebook,2,,48,lap_time_s,12,92.92528373778016,1.4287034230618985,92.0956307170813,93.62981199212147
by_lap_number,learned_model,ppo_gamma0.999_rulebook_seed2,rulebook,2,,49,lap_time_s,12,91.9756921971129,1.6719268121697295,91.06780018416447,92.87143272937038
by_lap_number,learned_model,ppo_gamma0.999_rulebook_seed2,rulebook,2,,50,lap_time_s,11,92.66181584652121,1.0239231474701544,92.14204565363993,93.24970621199857
by_lap_number,learned_model,ppo_gamma0.999_rulebook_seed2,rulebook,2,,51,lap_time_s,10,93.3147955173902,1.7535501554551802,92.26767426872817,94.34901789161665
by_lap_number,learned_model,ppo_gamma0.999_rulebook_seed2,rulebook,2,,52,lap_time_s,6,93.31626858081462,1.5869061058746554,92.1933996480523,94.46615016315053
by_tyre_age,learned_model,ppo_gamma0.999_rulebook_seed2,rulebook,2,,0,lap_time_fuel_adj_s,182,92.09158447533939,1.430658361195122,91.87841820732201,92.28524822559645
by_tyre_age,learned_model,ppo_gamma0.999_rulebook_seed2,rulebook,2,,1,lap_time_fuel_adj_s,175,92.04789577316892,1.5711872864559004,91.82319107570123,92.28445813513586
by_tyre_age,learned_model,ppo_gamma0.999_rulebook_seed2,rulebook,2,,2,lap_time_fuel_adj_s,174,92.1199600351362,1.6156694465208519,91.8744094706094,92.35886187039493
by_tyre_age,learned_model,ppo_gamma0.999_rulebook_seed2,rulebook,2,,3,lap_time_fuel_adj_s,170,92.26535555496805,1.7843709805415637,92.01292446034046,92.52245956461033
by_tyre_age,learned_model,ppo_gamma0.999_rulebook_seed2,rulebook,2,,4,lap_time_fuel_adj_s,162,92.51301569651959,1.5582014046119967,92.27142748677582,92.74915530269371
by_tyre_age,learned_model,ppo_gamma0.999_rulebook_seed2,rulebook,2,,5,lap_time_fuel_adj_s,160,92.58749283408068,1.6696087377541555,92.31986784142735,92.84174806079594
by_tyre_age,learned_model,ppo_gamma0.999_rulebook_seed2,rulebook,2,,6,lap_time_fuel_adj_s,154,92.62393838881083,1.7413498641502805,92.342111520581,92.90188601158631
by_tyre_age,learned_model,ppo_gamma0.999_rulebook_seed2,rulebook,2,,7,lap_time_fuel_adj_s,151,92.86090337084498,1.8865639009975683,92.55290897415591,93.16049967176761
by_tyre_age,learned_model,ppo_gamma0.999_rulebook_seed2,rulebook,2,,8,lap_time_fuel_adj_s,148,93.24261329827442,2.0214640552866627,92.9221920535025,93.56292037877787
by_tyre_age,learned_model,ppo_gamma0.999_rulebook_seed2,rulebook,2,,9,lap_time_fuel_adj_s,137,93.23013448579691,1.7845811325432275,92.92999623185817,93.53804642168451
by_tyre_age,learned_model,ppo_gamma0.999_rulebook_seed2,rulebook,2,,10,lap_time_fuel_adj_s,110,93.01345392673163,1.9293274146950885,92.65523152703642,93.37155615327725
by_tyre_age,learned_model,ppo_gamma0.999_rulebook_seed2,rulebook,2,,11,lap_time_fuel_adj_s,76,92.27303468597707,1.8177665997923407,91.86486485977332,92.70288633653497
by_tyre_age,learned_model,ppo_gamma0.999_rulebook_seed2,rulebook,2,,12,lap_time_fuel_adj_s,57,91.66299386365519,1.3661950789091042,91.30627497366098,92.01045880293121
by_tyre_age,learned_model,ppo_gamma0.999_rulebook_seed2,rulebook,2,,13,lap_time_fuel_adj_s,53,91.73372248486503,1.3791343079440745,91.36245724883346,92.10553532291736
by_tyre_age,learned_model,ppo_gamma0.999_rulebook_seed2,rulebook,2,,14,lap_time_fuel_adj_s,48,91.58190407493305,1.309497755124437,91.20274501411757,91.94409366559913
by_tyre_age,learned_model,ppo_gamma0.999_rulebook_seed2,rulebook,2,,15,lap_time_fuel_adj_s,45,91.26381561228621,1.316675894640896,90.87266787551653,91.64685144633438
by_tyre_age,learned_model,ppo_gamma0.999_rulebook_seed2,rulebook,2,,16,lap_time_fuel_adj_s,42,91.69626821685786,1.0309375077841116,91.3810038242451,91.99523870372298
by_tyre_age,learned_model,ppo_gamma0.999_rulebook_seed2,rulebook,2,,17,lap_time_fuel_adj_s,39,91.69463609286021,0.9830125295349942,91.38464570922832,92.00830966796877
by_tyre_age,learned_model,ppo_gamma0.999_rulebook_seed2,rulebook,2,,18,lap_time_fuel_adj_s,38,92.13591187120971,1.1737855246791402,91.78441633437133,92.48411935232723
by_tyre_age,learned_model,ppo_gamma0.999_rulebook_seed2,rulebook,2,,19,lap_time_fuel_adj_s,38,92.0383499189249,0.9161574447434268,91.75340062535817,92.33060136508111
by_tyre_age,learned_model,ppo_gamma0.999_rulebook_seed2,rulebook,2,,20,lap_time_fuel_adj_s,35,91.86612606934615,0.9204972641434904,91.57589308468808,92.16928124273358
by_tyre_age,learned_model,ppo_gamma0.999_rulebook_seed2,rulebook,2,,21,lap_time_fuel_adj_s,31,91.88370113367992,1.3198782143402952,91.41182380659907,92.32171227173042
by_tyre_age,learned_model,ppo_gamma0.999_rulebook_seed2,rulebook,2,,22,lap_time_fuel_adj_s,31,92.11960341683552,1.3719452955599634,91.6361356132903,92.57420958383179
by_tyre_age,learned_model,ppo_gamma0.999_rulebook_seed2,rulebook,2,,23,lap_time_fuel_adj_s,29,92.47232156904543,1.0518299617943832,92.06673854308589,92.83284356079396
by_tyre_age,learned_model,ppo_gamma0.999_rulebook_seed2,rulebook,2,,24,lap_time_fuel_adj_s,26,92.07841564904129,1.3705577908428033,91.59677774774532,92.61322618895748
by_tyre_age,learned_model,ppo_gamma0.999_rulebook_seed2,rulebook,2,,25,lap_time_fuel_adj_s,25,91.94377597344992,1.020428252562213,91.55267439659711,92.32279872806832
by_tyre_age,learned_model,ppo_gamma0.999_rulebook_seed2,rulebook,2,,26,lap_time_fuel_adj_s,23,92.02283632644568,1.3560238276130132,91.50548593777378,92.57022330992201
by_tyre_age,learned_model,ppo_gamma0.999_rulebook_seed2,rulebook,2,,27,lap_time_fuel_adj_s,19,92.60372862710344,1.1043793727422153,92.16027379074055,93.11267586481341
by_tyre_age,learned_model,ppo_gamma0.999_rulebook_seed2,rulebook,2,,28,lap_time_fuel_adj_s,19,92.25056333400198,1.4470414467630548,91.63933980291775,92.91042017989561
by_tyre_age,learned_model,ppo_gamma0.999_rulebook_seed2,rulebook,2,,29,lap_time_fuel_adj_s,16,92.37592499217423,0.9361752803552446,91.93769280996968,92.7893441260441
by_tyre_age,learned_model,ppo_gamma0.999_rulebook_seed2,rulebook,2,,30,lap_time_fuel_adj_s,15,92.84322699687475,1.102921247361374,92.35166957475282,93.41035531756796
by_tyre_age,learned_model,ppo_gamma0.999_rulebook_seed2,rulebook,2,,31,lap_time_fuel_adj_s,14,92.21570796569088,1.2222551077578285,91.61359702011241,92.83863578080464
by_tyre_age,learned_model,ppo_gamma0.999_rulebook_seed2,rulebook,2,,32,lap_time_fuel_adj_s,13,92.18917614194599,1.540616768156601,91.36569138652048,92.95548102660621
by_tyre_age,learned_model,ppo_gamma0.999_rulebook_seed2,rulebook,2,,33,lap_time_fuel_adj_s,12,92.2318877280777,0.9833715072425185,91.70452647777883,92.77930951335904
by_tyre_age,learned_model,ppo_gamma0.999_rulebook_seed2,rulebook,2,,34,lap_time_fuel_adj_s,11,92.19561486348942,1.6306724576055691,91.30192603875693,93.10031005116073
by_tyre_age,learned_model,ppo_gamma0.999_rulebook_seed2,rulebook,2,,35,lap_time_fuel_adj_s,11,92.3985082714946,1.4243843550772135,91.55835490070038,93.17160810278715
by_tyre_age,learned_model,ppo_gamma0.999_rulebook_seed2,rulebook,2,,36,lap_time_fuel_adj_s,11,92.32339762602116,0.9261388476384762,91.80086999212335,92.85611406631767
by_tyre_age,learned_model,ppo_gamma0.999_rulebook_seed2,rulebook,2,,37,lap_time_fuel_adj_s,9,93.06303353480183,1.2406661125056873,92.33222947073259,93.8167792085502
by_tyre_age,learned_model,ppo_gamma0.999_rulebook_seed2,rulebook,2,,38,lap_time_fuel_adj_s,7,93.04314309854075,1.1136048825453013,92.28580448308489,93.8135410056755
by_tyre_age,learned_model,ppo_gamma0.999_rulebook_seed2,rulebook,2,,39,lap_time_fuel_adj_s,6,93.78037764077897,1.7245734679646463,92.57334153052346,95.03072747522023
by_tyre_age_medium_only,learned_model,ppo_gamma0.999_rulebook_seed2,rulebook,2,,0,lap_time_fuel_adj_s,100,92.88001773061396,1.077100408793079,92.67518704929307,93.08893609444884
by_tyre_age_medium_only,learned_model,ppo_gamma0.999_rulebook_seed2,rulebook,2,,1,lap_time_fuel_adj_s,96,92.94180669360553,1.2739864313322036,92.68563422477723,93.19976502676428
by_tyre_age_medium_only,learned_model,ppo_gamma0.999_rulebook_seed2,rulebook,2,,2,lap_time_fuel_adj_s,95,93.06149213535107,1.278104592650072,92.81248224605999,93.30688949495612
by_tyre_age_medium_only,learned_model,ppo_gamma0.999_rulebook_seed2,rulebook,2,,3,lap_time_fuel_adj_s,93,93.41671129661708,1.2220573126055305,93.184633110257,93.65405360460046
by_tyre_age_medium_only,learned_model,ppo_gamma0.999_rulebook_seed2,rulebook,2,,4,lap_time_fuel_adj_s,89,93.40140207082335,1.2446738118865888,93.13698664588127,93.65682686271059
by_tyre_age_medium_only,learned_model,ppo_gamma0.999_rulebook_seed2,rulebook,2,,5,lap_time_fuel_adj_s,89,93.64004394848247,1.2426590460526492,93.36444132549488,93.88938485389028
by_tyre_age_medium_only,learned_model,ppo_gamma0.999_rulebook_seed2,rulebook,2,,6,lap_time_fuel_adj_s,85,93.80908505731274,1.1676399785848466,93.55267236697333,94.06227890363766
by_tyre_age_medium_only,learned_model,ppo_gamma0.999_rulebook_seed2,rulebook,2,,7,lap_time_fuel_adj_s,84,94.15680779791367,1.1659350655648226,93.90534770335697,94.39884986736888
by_tyre_age_medium_only,learned_model,ppo_gamma0.999_rulebook_seed2,rulebook,2,,8,lap_time_fuel_adj_s,84,94.60058298964246,1.20207719343382,94.35046401364886,94.87190715289451
by_tyre_age_medium_only,learned_model,ppo_gamma0.999_rulebook_seed2,rulebook,2,,9,lap_time_fuel_adj_s,74,94.49949723293267,1.1807427884585329,94.2266499364531,94.7574275552228
by_tyre_age_medium_only,learned_model,ppo_gamma0.999_rulebook_seed2,rulebook,2,,10,lap_time_fuel_adj_s,49,94.71659883905515,1.1506496001095665,94.39947780828506,95.03705831684051
by_tyre_age_medium_only,learned_model,ppo_gamma0.999_rulebook_seed2,rulebook,2,,11,lap_time_fuel_adj_s,16,94.81840383447295,1.0716053098938472,94.32504675313956,95.30872550212686
by_tyre_age_medium_only,learned_model,ppo_gamma0.999_rulebook_seed2,rulebook,2,,12,lap_time_fuel_adj_s,3,94.6976586897938,0.9976973986930661,93.80335540513984,95.77375096974231
race_outcome_conditional_finishers,learned_model,ppo_gamma0.999_rulebook_seed2,rulebook,2,,finishers_all,race_time_s,9,4898.644720736052,15.815714854259161,4889.484019535729,4908.8946514177
race_outcome_conditional_finishers,learned_model,ppo_gamma0.999_rulebook_seed2,rulebook,2,,finishers_all,segment_sum_time_s,9,4898.644720736052,15.815714854256786,4889.243538704721,4907.977197690495
race_outcome_conditional_finishers,learned_model,ppo_gamma0.999_rulebook_seed2,rulebook,2,,finishers_zero_pit,race_time_s,0,,,,
race_outcome_conditional_finishers,learned_model,ppo_gamma0.999_rulebook_seed2,rulebook,2,,finishers_with_pit,race_time_s,9,4898.644720736052,15.815714854259161,4889.159870143877,4908.312280730483
all_episode_progress,learned_model,ppo_gamma0.999_rulebook_seed2,rulebook,2,,all_episodes,completed_laps,100,26.11,15.098929656358981,23.149749999999997,29.080249999999996
attrition,learned_model,ppo_gamma0.999_rulebook_seed2,rulebook,2,,all_episodes,crash_rate,100,0.91,0.2876234912646614,0.85,0.96
attrition,learned_model,ppo_gamma0.999_rulebook_seed2,rulebook,2,,all_episodes,catastrophic_rate,100,0.06,0.23868325657594205,0.02,0.11
attrition,learned_model,ppo_gamma0.999_rulebook_seed2,rulebook,2,,all_episodes,finish_rate,100,0.09,0.2876234912646614,0.04,0.15
matched_window_laps5_15_zeropit,learned_model,ppo_gamma0.999_safe_seed0,safe,0,,laps5-15,lap_time_s,372,96.85808650293562,1.385477097853926,96.72122000457979,96.99536669439334
matched_window_laps5_15_zeropit,learned_model,ppo_gamma0.999_safe_seed0,safe,0,,laps5-15,lap_time_fuel_adj_s,372,94.76919589085955,1.4567939023991763,94.62699298748568,94.91688391702858
matched_window_laps5_15_zeropit,learned_model,ppo_gamma0.999_safe_seed0,safe,0,,laps5-15,tyre_age_entry,372,8.551075268817204,3.166549207119919,8.239180107526881,8.879032258064516
matched_window_laps5_15_zeropit,learned_model,ppo_gamma0.999_safe_seed0,safe,0,,laps5-15,mean_risk_in_lap,372,-0.3852176188125209,0.08682183540896285,-0.39420624426454787,-0.3760985396343161
matched_window_laps5_15_zeropit,learned_model,ppo_gamma0.999_safe_seed0,safe,0,,laps5-15,is_medium_compound,372,1.0,0.0,1.0,1.0
matched_window_laps5_15_nonpitlaps,learned_model,ppo_gamma0.999_safe_seed0,safe,0,,laps5-15,lap_time_s,867,96.87465018572318,1.3932560620979189,96.78234473979533,96.96498837883084
