Driver,LapNumber,LapTime,Sector1Time,Sector2Time,Sector3Time,Compound,TyreLife,FreshTyre,Stint,TrackStatus,IsAccurate
OCO,26.0,0 days 00:01:44.236000,0 days 00:00:32.675000,0 days 00:00:43.328000,0 days 00:00:28.233000,INTERMEDIATE,8.0,True,2.0,1,True
OCO,27.0,0 days 00:01:43.925000,0 days 00:00:32.425000,0 days 00:00:43.054000,0 days 00:00:28.446000,INTERMEDIATE,9.0,True,2.0,1,True
OCO,28.0,0 days 00:01:44.874000,0 days 00:00:32.497000,0 days 00:00:43.234000,0 days 00:00:29.143000,INTERMEDIATE,10.0,True,2.0,1,True
OCO,29.0,0 days 00:01:45.498000,0 days 00:00:32.758000,0 days 00:00:43.632000,0 days 00:00:29.108000,INTERMEDIATE,11.0,True,2.0,1,True
OCO,30.0,0 days 00:01:46.803000,0 days 00:00:33.675000,0 days 00:00:44.280000,0 days 00:00:28.848000,INTERMEDIATE,12.0,True,2.0,1,True
OCO,31.0,0 days 00:01:44.509000,0 days 00:00:32.464000,0 days 00:00:43.598000,0 days 00:00:28.447000,INTERMEDIATE,13.0,True,2.0,1,True
OCO,32.0,0 days 00:01:43.911000,0 days 00:00:32.566000,0 days 00:00:42.937000,0 days 00:00:28.408000,INTERMEDIATE,14.0,True,2.0,1,True
OCO,33.0,0 days 00:01:43.970000,0 days 00:00:32.672000,0 days 00:00:43.108000,0 days 00:00:28.190000,INTERMEDIATE,15.0,True,2.0,1,True
OCO,34.0,0 days 00:01:44.039000,0 days 00:00:32.441000,0 days 00:00:43.222000,0 days 00:00:28.376000,INTERMEDIATE,16.0,True,2.0,1,True
OCO,35.0,0 days 00:01:43.436000,0 days 00:00:32.411000,0 days 00:00:43.013000,0 days 00:00:28.012000,INTERMEDIATE,17.0,True,2.0,1,True
OCO,36.0,0 days 00:01:42.888000,0 days 00:00:32.440000,0 days 00:00:42.479000,0 days 00:00:27.969000,INTERMEDIATE,18.0,True,2.0,1,True
OCO,37.0,0 days 00:01:42.966000,0 days 00:00:32.358000,0 days 00:00:42.586000,0 days 00:00:28.022000,INTERMEDIATE,19.0,True,2.0,1,True
OCO,38.0,0 days 00:01:42.672000,0 days 00:00:32.272000,0 days 00:00:42.448000,0 days 00:00:27.952000,INTERMEDIATE,20.0,True,2.0,1,True
OCO,39.0,0 days 00:01:42.059000,0 days 00:00:32.269000,0 days 00:00:42.057000,0 days 00:00:27.733000,INTERMEDIATE,21.0,True,2.0,12,True
OCO,40.0,0 days 00:01:41.975000,0 days 00:00:32.321000,0 days 00:00:42.228000,0 days 00:00:27.426000,INTERMEDIATE,22.0,True,2.0,1,True
OCO,41.0,0 days 00:01:42.031000,0 days 00:00:32.041000,0 days 00:00:42.487000,0 days 00:00:27.503000,INTERMEDIATE,23.0,True,2.0,1,True
OCO,44.0,0 days 00:01:36.001000,0 days 00:00:30.492000,0 days 00:00:39.588000,0 days 00:00:25.921000,MEDIUM,2.0,True,3.0,1,True
OCO,45.0,0 days 00:01:32.673000,0 days 00:00:29.498000,0 days 00:00:38.096000,0 days 00:00:25.079000,MEDIUM,3.0,True,3.0,1,True
OCO,46.0,0 days 00:01:32.560000,0 days 00:00:29.400000,0 days 00:00:37.954000,0 days 00:00:25.206000,MEDIUM,4.0,True,3.0,1,True
OCO,47.0,0 days 00:01:31.422000,0 days 00:00:29.282000,0 days 00:00:37.237000,0 days 00:00:24.903000,MEDIUM,5.0,True,3.0,1,True
OCO,48.0,0 days 00:01:30.823000,0 days 00:00:28.944000,0 days 00:00:37.037000,0 days 00:00:24.842000,MEDIUM,6.0,True,3.0,1,True
OCO,49.0,0 days 00:01:30.948000,0 days 00:00:29.173000,0 days 00:00:36.958000,0 days 00:00:24.817000,MEDIUM,7.0,True,3.0,1,True
OCO,50.0,0 days 00:01:31.216000,0 days 00:00:29.038000,0 days 00:00:37.361000,0 days 00:00:24.817000,MEDIUM,8.0,True,3.0,1,True
OCO,51.0,0 days 00:01:31.029000,0 days 00:00:29.075000,0 days 00:00:37.093000,0 days 00:00:24.861000,MEDIUM,9.0,True,3.0,1,True
OCO,52.0,0 days 00:01:30.818000,0 days 00:00:28.864000,0 days 00:00:36.941000,0 days 00:00:25.013000,MEDIUM,10.0,True,3.0,1,True
NOR,8.0,0 days 00:01:44.869000,0 days 00:00:32.657000,0 days 00:00:42.786000,0 days 00:00:29.426000,INTERMEDIATE,8.0,True,1.0,1,True
NOR,9.0,0 days 00:01:45.595000,0 days 00:00:32.526000,0 days 00:00:43.325000,0 days 00:00:29.744000,INTERMEDIATE,9.0,True,1.0,1,True
NOR,10.0,0 days 00:01:45.857000,0 days 00:00:32.396000,0 days 00:00:43.819000,0 days 00:00:29.642000,INTERMEDIATE,10.0,True,1.0,1,True
NOR,13.0,0 days 00:01:49.605000,0 days 00:00:33.267000,0 days 00:00:46.498000,0 days 00:00:29.840000,INTERMEDIATE,2.0,True,2.0,12,True
NOR,22.0,0 days 00:01:45.339000,0 days 00:00:33.952000,0 days 00:00:43.261000,0 days 00:00:28.126000,INTERMEDIATE,11.0,True,2.0,12,True
NOR,23.0,0 days 00:01:42.383000,0 days 00:00:32.364000,0 days 00:00:42.160000,0 days 00:00:27.859000,INTERMEDIATE,12.0,True,2.0,1,True
NOR,24.0,0 days 00:01:41.834000,0 days 00:00:32.087000,0 days 00:00:41.871000,0 days 00:00:27.876000,INTERMEDIATE,13.0,True,2.0,1,True
NOR,25.0,0 days 00:01:42.017000,0 days 00:00:31.971000,0 days 00:00:42.110000,0 days 00:00:27.936000,INTERMEDIATE,14.0,True,2.0,1,True
NOR,26.0,0 days 00:01:42.004000,0 days 00:00:32.026000,0 days 00:00:42.045000,0 days 00:00:27.933000,INTERMEDIATE,15.0,True,2.0,1,True
NOR,27.0,0 days 00:01:42.096000,0 days 00:00:31.862000,0 days 00:00:42.047000,0 days 00:00:28.187000,INTERMEDIATE,16.0,True,2.0,1,True
NOR,28.0,0 days 00:01:42.362000,0 days 00:00:31.994000,0 days 00:00:42.051000,0 days 00:00:28.317000,INTERMEDIATE,17.0,True,2.0,1,True
NOR,29.0,0 days 00:01:42.634000,0 days 00:00:32.082000,0 days 00:00:42.298000,0 days 00:00:28.254000,INTERMEDIATE,18.0,True,2.0,1,True
NOR,30.0,0 days 00:01:42.403000,0 days 00:00:32.014000,0 days 00:00:42.095000,0 days 00:00:28.294000,INTERMEDIATE,19.0,True,2.0,1,True
NOR,31.0,0 days 00:01:42.087000,0 days 00:00:31.974000,0 days 00:00:42.140000,0 days 00:00:27.973000,INTERMEDIATE,20.0,True,2.0,1,True
NOR,32.0,0 days 00:01:41.925000,0 days 00:00:31.920000,0 days 00:00:41.948000,0 days 00:00:28.057000,INTERMEDIATE,21.0,True,2.0,1,True
NOR,33.0,0 days 00:01:41.411000,0 days 00:00:31.961000,0 days 00:00:41.733000,0 days 00:00:27.717000,INTERMEDIATE,22.0,True,2.0,1,True
NOR,34.0,0 days 00:01:41.136000,0 days 00:00:31.952000,0 days 00:00:41.696000,0 days 00:00:27.488000,INTERMEDIATE,23.0,True,2.0,1,True
NOR,35.0,0 days 00:01:41.103000,0 days 00:00:31.757000,0 days 00:00:41.819000,0 days 00:00:27.527000,INTERMEDIATE,24.0,True,2.0,1,True
NOR,36.0,0 days 00:01:40.710000,0 days 00:00:31.889000,0 days 00:00:41.323000,0 days 00:00:27.498000,INTERMEDIATE,25.0,True,2.0,1,True
NOR,37.0,0 days 00:01:40.803000,0 days 00:00:31.943000,0 days 00:00:41.518000,0 days 00:00:27.342000,INTERMEDIATE,26.0,True,2.0,1,True
NOR,38.0,0 days 00:01:39.668000,0 days 00:00:31.754000,0 days 00:00:41.103000,0 days 00:00:26.811000,INTERMEDIATE,27.0,True,2.0,1,True
NOR,39.0,0 days 00:01:39.550000,0 days 00:00:31.646000,0 days 00:00:41.063000,0 days 00:00:26.841000,INTERMEDIATE,28.0,True,2.0,1,True
NOR,40.0,0 days 00:01:39.286000,0 days 00:00:31.664000,0 days 00:00:40.844000,0 days 00:00:26.778000,INTERMEDIATE,29.0,True,2.0,12,True
NOR,41.0,0 days 00:01:39.297000,0 days 00:00:31.556000,0 days 00:00:41.023000,0 days 00:00:26.718000,INTERMEDIATE,30.0,True,2.0,1,True
NOR,42.0,0 days 00:01:38.778000,0 days 00:00:31.697000,0 days 00:00:40.554000,0 days 00:00:26.527000,INTERMEDIATE,31.0,True,2.0,1,True
NOR,43.0,0 days 00:01:39.005000,0 days 00:00:31.622000,0 days 00:00:40.853000,0 days 00:00:26.530000,INTERMEDIATE,32.0,True,2.0,12,True
NOR,46.0,0 days 00:01:31.777000,0 days 00:00:29.904000,0 days 00:00:37.422000,0 days 00:00:24.451000,MEDIUM,2.0,True,3.0,1,True
NOR,47.0,0 days 00:01:30.035000,0 days 00:00:28.822000,0 days 00:00:36.828000,0 days 00:00:24.385000,MEDIUM,3.0,True,3.0,1,True
NOR,48.0,0 days 00:01:29.734000,0 days 00:00:28.748000,0 days 00:00:36.674000,0 days 00:00:24.312000,MEDIUM,4.0,True,3.0,1,True
NOR,49.0,0 days 00:01:30.235000,0 days 00:00:28.701000,0 days 00:00:37.042000,0 days 00:00:24.492000,MEDIUM,5.0,True,3.0,1,True
NOR,50.0,0 days 00:01:29.921000,0 days 00:00:28.791000,0 days 00:00:36.732000,0 days 00:00:24.398000,MEDIUM,6.0,True,3.0,1,True
NOR,51.0,0 days 00:01:30.269000,0 days 00:00:28.710000,0 days 00:00:37.048000,0 days 00:00:24.511000,MEDIUM,7.0,True,3.0,1,True
NOR,52.0,0 days 00:01:30.690000,0 days 00:00:28.812000,0 days 00:00:36.855000,0 days 00:00:25.023000,MEDIUM,8.0,True,3.0,1,True
HAM,8.0,0 days 00:01:46.102000,0 days 00:00:32.457000,0 days 00:00:43.174000,0 days 00:00:30.471000,INTERMEDIATE,8.0,True,1.0,1,True
HAM,9.0,0 days 00:01:48.049000,0 days 00:00:33.149000,0 days 00:00:44.203000,0 days 00:00:30.697000,INTERMEDIATE,9.0,True,1.0,1,True
HAM,10.0,0 days 00:01:48.242000,0 days 00:00:32.745000,0 days 00:00:44.528000,0 days 00:00:30.969000,INTERMEDIATE,10.0,True,1.0,1,True
HAM,22.0,0 days 00:01:50.026000,0 days 00:00:35.413000,0 days 00:00:45.486000,0 days 00:00:29.127000,INTERMEDIATE,11.0,True,2.0,12,True
HAM,23.0,0 days 00:01:45.518000,0 days 00:00:33.136000,0 days 00:00:43.544000,0 days 00:00:28.838000,INTERMEDIATE,12.0,True,2.0,1,True
HAM,24.0,0 days 00:01:45.853000,0 days 00:00:32.664000,0 days 00:00:44.641000,0 days 00:00:28.548000,INTERMEDIATE,13.0,True,2.0,1,True
HAM,25.0,0 days 00:01:43.720000,0 days 00:00:32.092000,0 days 00:00:43.236000,0 days 00:00:28.392000,INTERMEDIATE,14.0,True,2.0,1,True
HAM,26.0,0 days 00:01:43.735000,0 days 00:00:32.320000,0 days 00:00:43.057000,0 days 00:00:28.358000,INTERMEDIATE,15.0,True,2.0,1,True
HAM,27.0,0 days 00:01:42.922000,0 days 00:00:31.885000,0 days 00:00:42.601000,0 days 00:00:28.436000,INTERMEDIATE,16.0,True,2.0,1,True
HAM,28.0,0 days 00:01:43.668000,0 days 00:00:31.925000,0 days 00:00:42.851000,0 days 00:00:28.892000,INTERMEDIATE,17.0,True,2.0,1,True
HAM,29.0,0 days 00:01:43.851000,0 days 00:00:32.204000,0 days 00:00:43.082000,0 days 00:00:28.565000,INTERMEDIATE,18.0,True,2.0,1,True
HAM,30.0,0 days 00:01:43.570000,0 days 00:00:32.208000,0 days 00:00:42.719000,0 days 00:00:28.643000,INTERMEDIATE,19.0,True,2.0,1,True
HAM,31.0,0 days 00:01:43.590000,0 days 00:00:32.197000,0 days 00:00:42.802000,0 days 00:00:28.591000,INTERMEDIATE,20.0,True,2.0,1,True
HAM,32.0,0 days 00:01:43.029000,0 days 00:00:32.154000,0 days 00:00:42.291000,0 days 00:00:28.584000,INTERMEDIATE,21.0,True,2.0,1,True
HAM,33.0,0 days 00:01:42.567000,0 days 00:00:32.049000,0 days 00:00:42.267000,0 days 00:00:28.251000,INTERMEDIATE,22.0,True,2.0,1,True
HAM,34.0,0 days 00:01:43.044000,0 days 00:00:31.879000,0 days 00:00:42.677000,0 days 00:00:28.488000,INTERMEDIATE,23.0,True,2.0,1,True
HAM,35.0,0 days 00:01:41.444000,0 days 00:00:32.229000,0 days 00:00:41.588000,0 days 00:00:27.627000,INTERMEDIATE,24.0,True,2.0,1,True
HAM,36.0,0 days 00:01:41.354000,0 days 00:00:31.633000,0 days 00:00:41.726000,0 days 00:00:27.995000,INTERMEDIATE,25.0,True,2.0,1,True
HAM,37.0,0 days 00:01:40.507000,0 days 00:00:31.667000,0 days 00:00:41.518000,0 days 00:00:27.322000,INTERMEDIATE,26.0,True,2.0,1,True
HAM,38.0,0 days 00:01:41.149000,0 days 00:00:31.612000,0 days 00:00:42.056000,0 days 00:00:27.481000,INTERMEDIATE,27.0,True,2.0,1,True
HAM,39.0,0 days 00:01:40.836000,0 days 00:00:31.647000,0 days 00:00:41.690000,0 days 00:00:27.499000,INTERMEDIATE,28.0,True,2.0,1,True
HAM,40.0,0 days 00:01:40.697000,0 days 00:00:31.709000,0 days 00:00:41.498000,0 days 00:00:27.490000,INTERMEDIATE,29.0,True,2.0,12,True
HAM,43.0,0 days 00:01:36.929000,0 days 00:00:31.696000,0 days 00:00:39.455000,0 days 00:00:25.778000,SOFT,5.0,False,3.0,12,True
HAM,44.0,0 days 00:01:34.874000,0 days 00:00:31.069000,0 days 00:00:38.644000,0 days 00:00:25.161000,SOFT,6.0,False,3.0,12,True
HAM,45.0,0 days 00:01:33.938000,0 days 00:00:30.560000,0 days 00:00:38.220000,0 days 00:00:25.158000,SOFT,7.0,False,3.0,1,True
HAM,46.0,0 days 00:01:31.328000,0 days 00:00:29.560000,0 days 00:00:37.279000,0 days 00:00:24.489000,SOFT,8.0,False,3.0,1,True
HAM,47.0,0 days 00:01:33.108000,0 days 00:00:29.075000,0 days 00:00:38.708000,0 days 00:00:25.325000,SOFT,9.0,False,3.0,1,True
HAM,48.0,0 days 00:01:30.785000,0 days 00:00:29.155000,0 days 00:00:37.105000,0 days 00:00:24.525000,SOFT,10.0,False,3.0,1,True
HAM,49.0,0 days 00:01:30.016000,0 days 00:00:28.909000,0 days 00:00:36.740000,0 days 00:00:24.367000,SOFT,11.0,False,3.0,1,True
HAM,50.0,0 days 00:01:30.775000,0 days 00:00:29.002000,0 days 00:00:37.106000,0 days 00:00:24.667000,SOFT,12.0,False,3.0,1,True
HAM,51.0,0 days 00:01:30.664000,0 days 00:00:29.140000,0 days 00:00:37.015000,0 days 00:00:24.509000,SOFT,13.0,False,3.0,1,True
HAM,52.0,0 days 00:01:31.662000,0 days 00:00:29.278000,0 days 00:00:37.354000,0 days 00:00:25.030000,SOFT,14.0,False,3.0,1,True
SAI,8.0,0 days 00:01:46.227000,0 days 00:00:32.323000,0 days 00:00:43.458000,0 days 00:00:30.446000,INTERMEDIATE,8.0,True,1.0,1,True
SAI,9.0,0 days 00:01:47.819000,0 days 00:00:32.922000,0 days 00:00:44.350000,0 days 00:00:30.547000,INTERMEDIATE,9.0,True,1.0,1,True
SAI,10.0,0 days 00:01:48.531000,0 days 00:00:33.070000,0 days 00:00:44.821000,0 days 00:00:30.640000,INTERMEDIATE,10.0,True,1.0,1,True
SAI,22.0,0 days 00:01:50.697000,0 days 00:00:35.259000,0 days 00:00:45.959000,0 days 00:00:29.479000,INTERMEDIATE,11.0,True,2.0,12,True
SAI,23.0,0 days 00:01:45.893000,0 days 00:00:33.174000,0 days 00:00:43.973000,0 days 00:00:28.746000,INTERMEDIATE,12.0,True,2.0,1,True
SAI,24.0,0 days 00:01:44.859000,0 days 00:00:32.569000,0 days 00:00:43.736000,0 days 00:00:28.554000,INTERMEDIATE,13.0,True,2.0,1,True
SAI,25.0,0 days 00:01:44.229000,0 days 00:00:32.396000,0 days 00:00:43.332000,0 days 00:00:28.501000,INTERMEDIATE,14.0,True,2.0,1,True
SAI,26.0,0 days 00:01:44.287000,0 days 00:00:32.451000,0 days 00:00:43.298000,0 days 00:00:28.538000,INTERMEDIATE,15.0,True,2.0,1,True
SAI,27.0,0 days 00:01:43.772000,0 days 00:00:32.231000,0 days 00:00:43.073000,0 days 00:00:28.468000,INTERMEDIATE,16.0,True,2.0,1,True
SAI,28.0,0 days 00:01:44.265000,0 days 00:00:32.356000,0 days 00:00:43.235000,0 days 00:00:28.674000,INTERMEDIATE,17.0,True,2.0,1,True
SAI,29.0,0 days 00:01:44.379000,0 days 00:00:32.469000,0 days 00:00:43.196000,0 days 00:00:28.714000,INTERMEDIATE,18.0,True,2.0,1,True
SAI,30.0,0 days 00:01:44.712000,0 days 00:00:32.602000,0 days 00:00:43.417000,0 days 00:00:28.693000,INTERMEDIATE,19.0,True,2.0,1,True
SAI,31.0,0 days 00:01:44.747000,0 days 00:00:32.558000,0 days 00:00:43.458000,0 days 00:00:28.731000,INTERMEDIATE,20.0,True,2.0,1,True
SAI,32.0,0 days 00:01:45.107000,0 days 00:00:32.771000,0 days 00:00:43.682000,0 days 00:00:28.654000,INTERMEDIATE,21.0,True,2.0,1,True
SAI,33.0,0 days 00:01:44.414000,0 days 00:00:32.536000,0 days 00:00:43.294000,0 days 00:00:28.584000,INTERMEDIATE,22.0,True,2.0,1,True
SAI,34.0,0 days 00:01:45.146000,0 days 00:00:32.402000,0 days 00:00:43.282000,0 days 00:00:29.462000,INTERMEDIATE,23.0,True,2.0,1,True
SAI,35.0,0 days 00:01:44.475000,0 days 00:00:32.910000,0 days 00:00:43.248000,0 days 00:00:28.317000,INTERMEDIATE,24.0,True,2.0,1,True
SAI,36.0,0 days 00:01:43.152000,0 days 00:00:32.264000,0 days 00:00:42.745000,0 days 00:00:28.143000,INTERMEDIATE,25.0,True,2.0,1,True
SAI,37.0,0 days 00:01:43.057000,0 days 00:00:32.305000,0 days 00:00:42.797000,0 days 00:00:27.955000,INTERMEDIATE,26.0,True,2.0,1,True
SAI,38.0,0 days 00:01:42.692000,0 days 00:00:32.224000,0 days 00:00:42.545000,0 days 00:00:27.923000,INTERMEDIATE,27.0,True,2.0,1,True
SAI,39.0,0 days 00:01:43.891000,0 days 00:00:33.335000,0 days 00:00:42.887000,0 days 00:00:27.669000,INTERMEDIATE,28.0,True,2.0,12,True
SAI,40.0,0 days 00:01:42.143000,0 days 00:00:32.352000,0 days 00:00:42.285000,0 days 00:00:27.506000,INTERMEDIATE,29.0,True,2.0,1,True
SAI,43.0,0 days 00:01:47.371000,0 days 00:00:32.094000,0 days 00:00:42.419000,0 days 00:00:32.858000,MEDIUM,2.0,True,3.0,12,True
SAI,44.0,0 days 00:01:36.504000,0 days 00:00:30.791000,0 days 00:00:39.911000,0 days 00:00:25.802000,MEDIUM,3.0,True,3.0,1,True
SAI,45.0,0 days 00:01:33.517000,0 days 00:00:29.711000,0 days 00:00:38.632000,0 days 00:00:25.174000,MEDIUM,4.0,True,3.0,1,True
SAI,46.0,0 days 00:01:34.080000,0 days 00:00:29.392000,0 days 00:00:39.620000,0 days 00:00:25.068000,MEDIUM,5.0,True,3.0,1,True
SAI,47.0,0 days 00:01:31.822000,0 days 00:00:29.118000,0 days 00:00:37.929000,0 days 00:00:24.775000,MEDIUM,6.0,True,3.0,1,True
SAI,48.0,0 days 00:01:31.070000,0 days 00:00:28.996000,0 days 00:00:37.444000,0 days 00:00:24.630000,MEDIUM,7.0,True,3.0,1,True
SAI,49.0,0 days 00:01:30.952000,0 days 00:00:29.045000,0 days 00:00:37.284000,0 days 00:00:24.623000,MEDIUM,8.0,True,3.0,1,True
SAI,50.0,0 days 00:01:31.965000,0 days 00:00:29.867000,0 days 00:00:37.265000,0 days 00:00:24.833000,MEDIUM,9.0,True,3.0,1,True
SAI,51.0,0 days 00:01:31.017000,0 days 00:00:29.168000,0 days 00:00:37.039000,0 days 00:00:24.810000,MEDIUM,10.0,True,3.0,1,True
SAI,52.0,0 days 00:01:30.645000,0 days 00:00:28.927000,0 days 00:00:36.976000,0 days 00:00:24.742000,MEDIUM,11.0,True,3.0,1,True
HAD,4.0,0 days 00:01:53.542000,0 days 00:00:37.387000,0 days 00:00:42.421000,0 days 00:00:33.734000,MEDIUM,4.0,True,1.0,12,True
HAD,8.0,0 days 00:01:43.759000,0 days 00:00:33.559000,0 days 00:00:38.899000,0 days 00:00:31.301000,MEDIUM,8.0,True,1.0,1,True
HAD,9.0,0 days 00:01:41.705000,0 days 00:00:32.709000,0 days 00:00:38.545000,0 days 00:00:30.451000,MEDIUM,9.0,True,1.0,1,True
HAD,12.0,0 days 00:01:48.339000,0 days 00:00:33.888000,0 days 00:00:44.272000,0 days 00:00:30.179000,INTERMEDIATE,2.0,True,2.0,1,True
RUS,4.0,0 days 00:01:51.418000,0 days 00:00:35.919000,0 days 00:00:42.781000,0 days 00:00:32.718000,HARD,4.0,True,1.0,12,True
RUS,8.0,0 days 00:01:41.287000,0 days 00:00:31.912000,0 days 00:00:38.915000,0 days 00:00:30.460000,HARD,8.0,True,1.0,1,True
RUS,9.0,0 days 00:01:41.503000,0 days 00:00:31.324000,0 days 00:00:38.957000,0 days 00:00:31.222000,HARD,9.0,True,1.0,1,True
RUS,12.0,0 days 00:01:47.571000,0 days 00:00:32.830000,0 days 00:00:45.089000,0 days 00:00:29.652000,INTERMEDIATE,2.0,True,2.0,1,True
RUS,22.0,0 days 00:01:50.251000,0 days 00:00:35.346000,0 days 00:00:45.805000,0 days 00:00:29.100000,INTERMEDIATE,12.0,True,2.0,12,True
RUS,23.0,0 days 00:01:45.370000,0 days 00:00:32.932000,0 days 00:00:43.933000,0 days 00:00:28.505000,INTERMEDIATE,13.0,True,2.0,1,True
RUS,24.0,0 days 00:01:44.023000,0 days 00:00:32.574000,0 days 00:00:43.337000,0 days 00:00:28.112000,INTERMEDIATE,14.0,True,2.0,1,True
RUS,25.0,0 days 00:01:44.303000,0 days 00:00:32.245000,0 days 00:00:43.464000,0 days 00:00:28.594000,INTERMEDIATE,15.0,True,2.0,1,True
RUS,26.0,0 days 00:01:44.890000,0 days 00:00:32.417000,0 days 00:00:43.440000,0 days 00:00:29.033000,INTERMEDIATE,16.0,True,2.0,1,True
RUS,27.0,0 days 00:01:43.854000,0 days 00:00:32.288000,0 days 00:00:42.960000,0 days 00:00:28.606000,INTERMEDIATE,17.0,True,2.0,1,True
RUS,28.0,0 days 00:01:43.669000,0 days 00:00:32.295000,0 days 00:00:42.763000,0 days 00:00:28.611000,INTERMEDIATE,18.0,True,2.0,1,True
RUS,29.0,0 days 00:01:43.869000,0 days 00:00:32.294000,0 days 00:00:42.904000,0 days 00:00:28.671000,INTERMEDIATE,19.0,True,2.0,1,True
RUS,30.0,0 days 00:01:44.714000,0 days 00:00:32.581000,0 days 00:00:43.329000,0 days 00:00:28.804000,INTERMEDIATE,20.0,True,2.0,1,True
RUS,31.0,0 days 00:01:44.706000,0 days 00:00:32.473000,0 days 00:00:43.362000,0 days 00:00:28.871000,INTERMEDIATE,21.0,True,2.0,1,True
RUS,32.0,0 days 00:01:44.186000,0 days 00:00:32.464000,0 days 00:00:43.019000,0 days 00:00:28.703000,INTERMEDIATE,22.0,True,2.0,1,True
RUS,33.0,0 days 00:01:44.928000,0 days 00:00:32.259000,0 days 00:00:43.664000,0 days 00:00:29.005000,INTERMEDIATE,23.0,True,2.0,1,True
RUS,34.0,0 days 00:01:44.359000,0 days 00:00:32.311000,0 days 00:00:43.740000,0 days 00:00:28.308000,INTERMEDIATE,24.0,True,2.0,1,True
RUS,35.0,0 days 00:01:42.795000,0 days 00:00:32.079000,0 days 00:00:42.637000,0 days 00:00:28.079000,INTERMEDIATE,25.0,True,2.0,1,True
RUS,36.0,0 days 00:01:42.502000,0 days 00:00:32.073000,0 days 00:00:42.571000,0 days 00:00:27.858000,INTERMEDIATE,26.0,True,2.0,1,True
RUS,37.0,0 days 00:01:41.850000,0 days 00:00:31.954000,0 days 00:00:42.202000,0 days 00:00:27.694000,INTERMEDIATE,27.0,True,2.0,1,True
RUS,40.0,0 days 00:01:45.740000,0 days 00:00:33.925000,0 days 00:00:44.179000,0 days 00:00:27.636000,HARD,2.0,True,3.0,1,True
RUS,41.0,0 days 00:01:41.089000,0 days 00:00:32.213000,0 days 00:00:42.195000,0 days 00:00:26.681000,HARD,3.0,True,3.0,1,True
RUS,42.0,0 days 00:01:40.654000,0 days 00:00:31.360000,0 days 00:00:42.412000,0 days 00:00:26.882000,HARD,4.0,True,3.0,12,True
RUS,43.0,0 days 00:01:38.569000,0 days 00:00:30.735000,0 days 00:00:41.094000,0 days 00:00:26.740000,HARD,5.0,True,3.0,12,True
RUS,44.0,0 days 00:01:35.710000,0 days 00:00:30.268000,0 days 00:00:39.811000,0 days 00:00:25.631000,HARD,6.0,True,3.0,1,True
RUS,45.0,0 days 00:01:33.795000,0 days 00:00:29.818000,0 days 00:00:38.906000,0 days 00:00:25.071000,HARD,7.0,True,3.0,1,True
RUS,46.0,0 days 00:01:32.141000,0 days 00:00:29.166000,0 days 00:00:38.171000,0 days 00:00:24.804000,HARD,8.0,True,3.0,1,True
RUS,47.0,0 days 00:01:31.926000,0 days 00:00:29.151000,0 days 00:00:37.831000,0 days 00:00:24.944000,HARD,9.0,True,3.0,1,True
RUS,48.0,0 days 00:01:31.239000,0 days 00:00:29.048000,0 days 00:00:37.382000,0 days 00:00:24.809000,HARD,10.0,True,3.0,1,True
RUS,49.0,0 days 00:01:31.315000,0 days 00:00:29.062000,0 days 00:00:37.374000,0 days 00:00:24.879000,HARD,11.0,True,3.0,1,True
RUS,50.0,0 days 00:01:30.956000,0 days 00:00:29.004000,0 days 00:00:37.135000,0 days 00:00:24.817000,HARD,12.0,True,3.0,1,True
RUS,51.0,0 days 00:01:30.869000,0 days 00:00:29.021000,0 days 00:00:36.896000,0 days 00:00:24.952000,HARD,13.0,True,3.0,1,True
RUS,52.0,0 days 00:01:31.900000,0 days 00:00:28.998000,0 days 00:00:37.424000,0 days 00:00:25.478000,HARD,14.0,True,3.0,1,True
PIA,8.0,0 days 00:01:44.171000,0 days 00:00:31.681000,0 days 00:00:43.106000,0 days 00:00:29.384000,INTERMEDIATE,8.0,True,1.0,1,True
PIA,9.0,0 days 00:01:44.393000,0 days 00:00:32.311000,0 days 00:00:42.336000,0 days 00:00:29.746000,INTERMEDIATE,9.0,True,1.0,1,True
PIA,10.0,0 days 00:01:44.890000,0 days 00:00:32.185000,0 days 00:00:43.284000,0 days 00:00:29.421000,INTERMEDIATE,10.0,True,1.0,1,True
PIA,13.0,0 days 00:01:47.585000,0 days 00:00:32.915000,0 days 00:00:45.072000,0 days 00:00:29.598000,INTERMEDIATE,2.0,True,2.0,1,True
PIA,22.0,0 days 00:01:44.494000,0 days 00:00:33.313000,0 days 00:00:42.772000,0 days 00:00:28.409000,INTERMEDIATE,11.0,True,2.0,12,True
PIA,23.0,0 days 00:01:42.300000,0 days 00:00:32.244000,0 days 00:00:41.849000,0 days 00:00:28.207000,INTERMEDIATE,12.0,True,2.0,1,True
PIA,24.0,0 days 00:01:41.978000,0 days 00:00:32.135000,0 days 00:00:41.590000,0 days 00:00:28.253000,INTERMEDIATE,13.0,True,2.0,1,True
PIA,25.0,0 days 00:01:41.581000,0 days 00:00:31.977000,0 days 00:00:41.713000,0 days 00:00:27.891000,INTERMEDIATE,14.0,True,2.0,1,True
